Date,Type,Shares,Loot,Applicant,Title,Token,In,Out
1636346260,Process Proposal,100,0,0x04db1bb49b7ffbcec574f34d29c3153953890352,Membership for Midgerate,WXDAI,500000000000000000000,0
1636327385,Process Proposal,100,0,0x36273803306a3c22bc848f8db761e974697ece0d,Membership for alcibiades.eth,WXDAI,500000000000000000000,0
1636026730,Process Proposal,0,0,0xc1a26fc95765b8969f251ea6caefd97eb73b2938,NFT Panel,WXDAI,0,412500000000000000000
1635876380,Process Proposal,100,0,0xbc4a2b0b65e39bae9bedad1798b824eaf0a60639,Membership For Mackenzie,WXDAI,500000000000000000000,0
1635870150,Process Proposal,100,0,0x180fdb959eeaa76d72bddd2cfbb9553320e64d7f,Membership for DevBruce,WXDAI,500000000000000000000,0
1635839960,Process Proposal,100,0,0x8bade8940dc34b37155e6768e11b3a27f755a383,Tolu Member Proposal,WXDAI,500000000000000000000,0
1635733760,Process Proposal,0,0,0x68f272fcaae074cb33e68d88a32c325ed0df8379,Fall 2021 Consults,WXDAI,0,1325000000000000000000
1635186180,Process Proposal,0,0,0xeaec49c45c6ab167b184fd675815f65b419cf1c2,Dot Org RIP: Chapter 4,WXDAI,0,6000000000000000000000
1635020600,Tokens Collected,,,,,WXDAI,4501000000000000000000,0
1634570730,Process Proposal,100,0,0x1258b93cc472ebe7d97d16947ab82a7189b4dee2,Membership for Chiali,WXDAI,500000000000000000000,0
1634511620,Process Proposal,0,0,0xc766fe4646553a55442f957ca73c802dba1404e4,RIP funding: web3 Handbook,WXDAI,0,6800000000000000000000
1634133440,Tokens Collected,,,,,WXDAI,5865000000000000000000,0
1633983475,Process Proposal,100,0,0x2606cb984b962ad4aa1ef00f9af9b654b435ad44,Membership proposal for Derrek,WXDAI,500000000000000000000,0
1633983440,Process Proposal,0,0,0xbf42c05bd8302a4d2efd0cdf66fc33d8123887bf,Consultations (PAGE + Claim Code),WXDAI,0,850000000000000000000
