Date,Type,Shares,Loot,Applicant,Title,Token,In,Out
1638832195,Process Proposal,58,0,0xbc5b552641e5d203f0a6c230aa9dc14da7450053,earth2travis stake for shares (Aug '21),HAUS,5.8,0
1638821765,Process Proposal,500,0,0x756ee8b8e898d497043c2320d9909f1dd5a7077f,Jord Stake for Shares,HAUS,50.0,0
1638821700,Process Proposal,420,0,0xb0d2b32aef17d71e13e358898fe2d7458a84998b,adrienne Stake for Shares - Oct 21,HAUS,42.0,0
1638821660,Process Proposal,440,0,0x15c6ac4cf1b5e49c44332fb0a1043ccab19db80a,Spencer stake for shares (Oct '21),HAUS,44.0,0
1638404455,Process Proposal,610,0,0x83ab8e31df35aa3281d630529c6f4bf5ac7f7abf,Sam Stake for Shares - Oct 21,HAUS,61.0,0
1638404420,Process Proposal,360,0,0x9f8d1c9c54a7dcbf242012f158b1594f17ef4211,arentweall's Stake for Shares - Oct '21,HAUS,36.0,0
1638303665,Process Proposal,150,0,0x914aa366fc6af1cef6d8b98dd24b2842e0d14c39,Jeremy stake for shares - Oct '21,HAUS,15.0,0
1638281965,Process Proposal,630,0,0xced608aa29bb92185d9b6340adcbfa263dae075b,Dekan stake for shares - Oct '21,HAUS,63.0,0
1635065565,Process Proposal,266,0,0x756ee8b8e898d497043c2320d9909f1dd5a7077f,Jord Stake for Shares,HAUS,26.6,0
1635065480,Process Proposal,200,0,0x224aba5d489675a7bd3ce07786fada466b46fa0f,Santiago Gonzalez Membership,HAUS,20.0,0
1634897195,Process Proposal,70,0,0x0b5f5a722ac5e8ecedf4da39a656fe5f1e76b34c,JP stake for shares (Sept. 2021),HAUS,7.0,0
1634897165,Process Proposal,230,0,0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9,vengist Stake for Shares - Sept '21,HAUS,23.0,0
1634783505,Process Proposal,175,0,0xb0d2b32aef17d71e13e358898fe2d7458a84998b,Adrienne Stake for Shares - Sept '21,HAUS,17.5,0
1634783480,Process Proposal,403,0,0x83ab8e31df35aa3281d630529c6f4bf5ac7f7abf,Sam Stake for Shares - Sept '21,HAUS,40.3,0
1634738460,Process Proposal,126,0,0x9f8d1c9c54a7dcbf242012f158b1594f17ef4211,arentweall's Stake for Shares - Sep 21,HAUS,12.6,0
1634695255,Process Proposal,89,0,0xbc5b552641e5d203f0a6c230aa9dc14da7450053,earth2travis Stake for Shares - Sept '21,HAUS,8.9,0
1634677110,Process Proposal,256,0,0xced608aa29bb92185d9b6340adcbfa263dae075b,Dekan stake for shares Sept 21,HAUS,25.6,0
1634656785,Process Proposal,110,0,0x914aa366fc6af1cef6d8b98dd24b2842e0d14c39,Jeremy stake for shares - Sept '21,HAUS,11.0,0
1634656755,Process Proposal,185,0,0x15c6ac4cf1b5e49c44332fb0a1043ccab19db80a,Spencer Stake for Shares - Sept '21,HAUS,18.5,0
1634094300,Process Proposal,200,0,0xd84b97cf91beb1ded05f2cd5cdbaa3dcd801d8c2,Andy Wagner Membership,HAUS,20.0,0
1634020125,Process Proposal,200,0,0xbc5b552641e5d203f0a6c230aa9dc14da7450053,Membership Proposal for earth2travis,HAUS,20.0,0
1633703825,Process Proposal,200,0,0x0b5f5a722ac5e8ecedf4da39a656fe5f1e76b34c,jp Membership Proposal,HAUS,20.0,0
1633468805,Tokens Collected,,,,,HAUS,876.3838,0
1633468745,Process Proposal,200,0,0x9f8d1c9c54a7dcbf242012f158b1594f17ef4211,"Membership for arentweall (amos) ",HAUS,20.0,0
1633117920,Process Proposal,200,0,0x914aa366fc6af1cef6d8b98dd24b2842e0d14c39,Membership for Jeremy Klein,HAUS,20.0,0
1631629270,Process Proposal,419,0,0x6e36ae6b1eca3ba5aa5057c26dd1403a05be0273,Kerp Rejoin,HAUS,6.3938,0
1630080195,Tokens Collected,,,,,HAUS,20.0,0
1630079355,Rage Quit,,,,,HAUS,0,6.3938
1630004705,Process Proposal,0,0,0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9,Coordinape Epoch 2 HAUS Distro,HAUS,0,300.0
1621674380,Tokens Collected,,,,,HAUS,82.392133,0
1621013250,Tokens Collected,,,,,HAUS,308.563006,0
1620922250,Tokens Collected,,,,,HAUS,70.461017,0
